id,texto
896,2678 - crédito adicional especialr  - meioambiente - 2.013.697.23
897,"2674 - crédito adicional especial  - semads - 33.360,00"
898,"2677 - crédito adicional suplementar  - saúde - 2.329.564,32"
899,"2673 - crédito adicional especial  - semads - 548.492,00"
900,"2676 - crédito adicional especial  - educação - 1.955.370,00"
901,"2672 - crédito adicional especial  - educação - 307.460,62"
902,2668 - inclui área no perímetro urano - Fazenda Bom Jardim
903,"2667 - Crédito Adicional Suplementar - Saúde - 1.400.000,00"
904,2666 - altera o art 1º da Lei 2648 2022
905,"2669 - crédito adicional especial  - saúde - 31.500,00"
906,2670 -  Câmara - Isenção IPTU portadores de doenças considerada graves
907,2665 - autoriza concessão de bem imóvel - LELU
908,2663 - Dispõe sobre obrigatoriedade da instalação de lixeiras externas em imóveis residenciais
909,2664 - Dispõe sobre os cães e gatos comunitários no municipio
910,2662 - Dispõe sobre alteraçao da Lei 1290 2009
911,2661 - Regulamenta e disciplina a colocação de caçambas coletoras de entulhos nas vias publicas do municipio
912,2660 - Autoriza conceder revisão gral anual e reajuste salarial aos funcionários FREA
913,282 - Autoriza conceder revisão geral anual de vencimentos dos servidores e empregados públicos
914,"2659 - Crédito Adicional Especial Educação - 181.757,13"
915,"2658 - Crédito Adicional Especial AVAREPREV - 150.000,00"
916,283 - Dispoe sobe alteração do anexo I da LC 216 - Função de Confiança educação
917,2657 - Alteração do dispositivo da Lei 1.283
918,"2656 - Crédito adicional suplementar - Educação - R$ 1.712.144,07"
919,2655 - Atendimento Educacional Especializado - AEE
920,2654 - Autoriza a concessão de bem imóvel - sangiacomo materiais de construções
921,2650 - Realizar exame preventivo de Diabetes nos alunos da rede publica de ensino
922,2646 - Dispõe sobre os Direitos da Mulher e Institui o Conselho Municipal dos Direitos da Mulher
923,"2649 - Crédito Adicional Esipecial - Educação - 78.070,90"
924,2645 - Institui a campanha AGOSTO LILÁS  - fim da violencia contra a mulher
925,"2652 -Crédito Adicional Especial - Agricultura - 176,16"
926,"2648 - Crédito Adicional Especial - Saúde - 452.150,00"
927,2644 - Dispõe sobre o direito de toda a mulher a ter acompanhante nas consultas e exames nos estabelecimentos públicos e privados de saúde do Município
928,"2651 -Crédito Adicional Especial - Saúde - 33.601,54"
929,2647 - Dispõe sobre a fixação de cartazes nas escolas municipais - disque denúncia contra pedofilia e abuso sexual de crianças e adolescentes
930,2642 - Autoriza a concessão de bem imóvel - Clube Avareense de Aeromodelismo - CAVA
931,2643 - Câmara - regularização de construções
932,2641 - Inclui área no Perímetro Urbano - Chácara Pratânia
933,2635 - Câmara - Altera art 4º da Lei 1338 - Semana de Conscientizaçao da Importancia da Acessibilidade para pessoas com deficiencia
934,2634 - Câmara - Intitui o mês Dezembro Laranja - Cancer de pele
935,2633 - Câmara - DIa Municipal em Memória às Vítimas da COVID-19
936,2636 - Câmara - Institui a marcha da Precvençao ao Suicídio
937,2632 - Regina Câmara
938,"2639 - Crédito Adicional Especial - Saúde - 689.939,04"
939,"2638 - Crédito Adicional Especial - Saúde - 2.918.016,37"
940,281 - Câmara Regina
941,"2637 - Crédito Adicional Especial - Educação - 230.470,45"
942,"2640 - Crédito Adicional Especial - Agricultura - 45.867,04"
943,2628 - Autoriza a concessão de bem imóvel - ABOVA
944,2627 - Revoga Lei 2067 2016
945,280 - Autoriza o Executivo efetivar pagamento de progressão funcional aos ocupantes de cargos da educação
946,"2626 - Crédito Adicional Especial - Progressão Educação Básica - 4.638.556,95"
947,279 - Institui o Programa de Recuperação Fiscal - REFIS
948,"2625 - Crédito Adicional Suplementar - Sec de Obras - 200.000,00"
949,2624 - Obrigatoriedade de prestar socorro aos animais atropelados no municipio de avare
950,2623 - Institui a Semana Municipal do Trabalhador
951,"2622 - Crédito Adicional Especial - FUMBOAR -1.399.484,48"
952,"2621 - Crédito Adicional Especial - Sec Agric e Abast -1.251,82"
953,2620 - Institui o Dia do Ciclista e a Politica de Fomento ao Ciclismo
954,"2618 - Crédito Adicional Especial - Sec de Obras e Serviços - R$ 729,35"
955,"2617 - Crédito Adicional Especial - Sec de Obras e Serviços - R$ 120.930,50"
956,"2619 - Crédito Adicional Especial - Semads - R$ 2.358.300,23"
957,2616 - Parceria com Instituições de ensino superior curso de psicologia
958,"2604 - Crédito Adicional Especial - SEMADS -169,91"
959,"2611 - Crédito Adicional Especial - SEMADS -4.624,56"
960,"2607 - Crédito Adicional Especial - SEMADS -39.866,60"
961,"2614 - Crédito Adicional Especial - SEMADS -779,38"
962,"2603 - Crédito Adicional Especial - SEMADS -169.500,75"
963,"2610 - Crédito Adicional Especial - SEMADS -12.146,60"
964,"2606 - Crédito Adicional Especial - SEMADS -44.699,63"
965,"2613 - Crédito Adicional Especial - SEMADS -113.939,48"
966,"2602 - Crédito Adicional Especial - SEMADS - 205.252,99"
967,"2609 - Crédito Adicional Especial - SEMADS -18.422,38"
968,"2605 - Crédito Adicional Especial - SEMADS -125.069,87"
969,"2612 - Crédito Adicional Especial - SEMADS -289.481,37"
970,278 - Altera dispositivo na L C 126 - Adicional 45%
971,"2608 - Crédito Adicional Especial - SEMADS -34.912,58"
972,"2615 - Crédito Adicional Especial - SEMADS -554,47"
973,2601 - índice para revisão geral anual e reajuste da remuneração dos servidores da Câmara
974,2598 - Instalação de placas informativas sobre locais de grande incidencia de alagamentos
975,"2600 - Parceria entre Prefeitura, Defesa Civil e Corpo de Bombeiros para mapeamento dos pontos de alagamentos"
976,2599 - Criação e inclusão de notificação meteorologica no site da Prefeitura
977,2597 - Altera o § 1º do art 7º da Lei 1283 de 2009
978,2596 - Proceder permuta de área de propriedade do Municipio
979,2595 - concessão de bem imóvel CASA NOVA MIX LTDA
980,276 - Reestrutura o Regime Próprio de Previdência Social - AVAREPREV
981,2594 - Autoriza poder executivo a celerar convênio com o SESI
982,277 - Altera o art 2º da Lei Complementar 90 2009 - SECRETARIAS
983,2593 - Obrigatoriedade de realização de exame toxicologico de queratina Vereadores
984,2592 - Altera art.1º da Lei nº 2.590 2021 - JC
985,"2591 - Credito Adicional Especial - Saúde - 252.000,00"
986,274 - Altera o Anexo I - Quadro de emprego público - Enfermeiro PSF
987,275 - Altera o Anexo I - Quadro de pessoal permanente - Enfermeiro
988,"2589 - Crédito Adicional Suplementar - educação FUNDEB- R$ 3.786.590,90"
989,"2588 - Crédito Adicional Suplementar - saúde - R$ 670.000,00"
990,273 - Altera  o art 3º da Lei Complementar 263 FMSAI
991,2587 - Altera redação do caput do art 2º Lei 2412 - 2020 - subsídio Vice Prefeito
992,"2584 - Crédito Adicional Especial - Saúde - 60.000,00"
993,2583 - Autoriza de bem imovel - UNIÃO NEGRA AVAREENSE - UNA
994,"2586 - Crédito Adicional Especial - Saúde -102.000,00"
995,"2582 - Inclusão do art 1º - A na Lei 2411 - ferias e 13º de vereadores, prefeito e vice"
996,"2585 - Crédito Adicional Especial - Saúde -259.533,64"
997,2581 - Proíbe a utilização de verba pública em eventos e serviços que promovam a sexualização de crianças e adolescentes
998,2577 - Altera a redação do art. 3º §Ú da Lei 2532 - Cléia Dalva Pereira Balera Eireli Epp
999,"269 - Alteração dos anexos da Lei Complementar 254 de 2010, redenominação e redefinição das atribuições de cargos"
1000,"2580 - Crédito Adicional Suplementar PLANEJAMENTO - 580.000,00"
1001,272 - Altera anexo III da Lei complementar 253 de 2020 - redenominação e redefinição Chefe de Planejamento e Gestão Admva
1002,"2579 - Crédito Adicional Especial - SEMADS - 50.000,00"
1003,271 - Altera anexo III da Lei complementar 188 de 2013 - redenominação e redefinição Bairro Costa Azul
1004,"2578 - Crédito Adicional Especial - SEMADS - 200.000,00"
1005,270 - Altera anexo III da Lei complementar 140 de 2011 - redenominação e redefinição SAMU
1006,2576 - Autoriza Sec. de Esportes a desembolsar valores para pagamento de premiação - Final Campeonato Mun de Avaré Novembro Azul
1007,2568 -Estima a receita e fixa a despesa do Município 2022
1008,2575 - Alteração e inclusão de dispositivosda Lei Municipal 315 1995 - Estatuto dos Func Públicos
1009,"265 - Criação, alteração da estrutura administrativa e nomenclatura SMPO"
1010,"2571 -Altera a redação do art. 3º, §Ù, da Lei 2531-ROMA ENGENHARIA"
1011,2567 -Autoriza afetação de área pública no Bairro Jardim Paraiso
1012,2574 - Revoga a Lei Municipal 1440 de 30 11 2010
1013,"2570 -Altera a redação do art. 3º, §Ù, da Lei 2529 - KI-KAKAU"
1014,"267 - Criação, alteração da estrutura administrativa e nomenclatura SEMAJ"
1015,"2573 -Altera a redação do art. 3º, §Ù, da Lei 2538-LAJES FERREIRA & BARBOSA LTDA ME"
1016,"2569 -Altera a redação do art. 3º, §Ù, da Lei 2530 - Pedro Martins da Costa Eirelli EPP"
1017,"266 - Criação, alteração da estrutura administrativa e nomenclatura SMTS"
1018,"2572 -Altera a redação do art. 3º, §Ù, da Lei 2533-WALLTEC"
1019,"268 - Estabelece novo valor do vale alimentação - R$ 400,00"
1020,"2564 -Crédito Adicional Suplementar -Obras  - R$ 130.000,00"
1021,2566 -Autoriza afetação de área pública no Bairro Costa Azul III
1022,"2565 -Crédito Adicional Suplementar -saúde  - R$ 680.000,00"
1023,263 - Cria Fundo Municipal de Saneamento Ambiental e de Infraestrutura - FMSAI
1024,"2562 -Crédito Adicional Suplementar - Obras e Serviços - R$ 345.000,00"
1025,264 - Alteração do inciso I do art 12 da Lei Complementar 216 de  2016 - Bonus da Educação Básica
1026,"2563 -Crédito Adicional Especial - Saúde - R$ 771.232,00"
1027,"2561 -Altera § Ú, art 2º da Lei 2557 - Vale Alimentação Conselho Tutelar"
1028,2560 -Autoriza criar Banco de Materiais Ortopédicos
1029,"2559 -Crédito Adicional Especial - SEMADS - R$ 26.521,17"
1030,"2555 - Crédito Adicional Especial - saúde - R$ 532.863,00"
1031,2556 - Diretrizes para ações de promoção da dignidade menstrual
1032,2557 - Concessão do Vale Alimentação aos Conselheiros Tutelares
1033,2558 - Autoriza o executivo a efetuar adiantamento de recursos financeiros destinados Vacina Cultural - Aldir Blanc
1034,2554 - Concessão de bem imóvel - Lauro Madeiras Comércio e Construções Ltda EPP
1035,"2553 - Crédito Adicional Suplementar - Educação  - R$489.163,18"
1036,"2552 - Crédito Adicional Especial - Obras e Serviços - R$ 250.000,00"
1037,2549 - Institui Semana Ulysses Guimarães
1038,2551 - Revoga Lei Municipal 1987 de 2016
1039,2550 - Anexo
1040,2550 - Revisão do Plano Municipal de Gestão Integrada de Resíduos Sólidos
1041,2548 - Institui o Regime de Previdencia Complementar
1042,2545 - Institui o Conselho de Polícia Cultural de Avaré
1043,2547 - Decretação de utilidade pública municipal a Grupo de Assistencia ao Adolescente e Desenvolvimento da Criança GAADAC
1044,"2546 - Crédito Adicional Especial - Cultura R$ 572.560,55"
1045,2544 - Autoriza o poder executivo municipal através da Secretaria de Saúde a desembolsar valores para custeio de exames
1046,"2542 - Crédito Adicional Especial - Saúde  - R$ 150.000,00"
1047,2538 - Autoriza concessão de bem imóvel - Lajes Ferreira & Barbosa Ltda ME
1048,"2541 - Crédito Adicional Especial - Agricultura  - R$ 50.000,00"
1049,"2540 - Crédito Adicional Especial - Saúde  - R$ 450.000,00"
1050,"2543 - Crédito Adicional Especial - Saúde  - R$ 185.087,69"
1051,"2539 - Crédito Adicional Especial - Saúde  - R$ 103.011,48"
1052,2537 -Altera Lei 1682 de 28 de maio de 2013
1053,2535 - Anexo Autografo 130.2021
1054,2534 - Aprovação do Plano Municipal de Recuperação e Conservação da Mata Atlantica e do Cerrado
1055,2534 - Anexo Autografo 129.2021
1056,2536 - Anexo Autografo 131.2021
1057,2535 -Aprovação do Plano Municipal de Controle de Erosão
1058,2536 -Aprovação do Plano Municipal de Arborização Urbana
1059,2533 - Autoriza concessão de imovel -Walltec S.A.
1060,2530 - Autoriza concessão de imovel -Pedro Martins da Costa Eirelli EPP
1061,2529 - Autoriza concessão de imovel -Ki-Kakau
1062,2532 - Autoriza concessão de imovel -Cléia Dalva Pereira Balera
1063,2531 - Autoriza concessão de imovel -Roma Engenharia e Terraplanagem Eirelli
1064,2528 -Alteração da Lei 674 2004 - Lei de Vila
1065,"2527 -Crédito Adicional Especial - Saúde - 6.505,88"
1066,"2526 -Crédito Adicional Especial - Saúde - 100.000,00"
1067,2525 - Institui no calendário oficial a campanha Acolha a Vida
1068,2524 - Dispõe sobre denominação do Horto Florestal - Neto Guazzelli
1069,2523 -Dispõe sobre uma folga anual para todos servidores publicos no dia de seu aniversário
1070,2522 -Proíbe o consumo de bebidas alcoolicas nos locais publicos
1071,2520 -Dispõe sobre o Plano Plurianual de Ação Governamental - PPAG
1072,2521 -Dispõe sobre as Diretrizes Orçamentárias  - LDO
1073,2517 - Revoga Lei 2426 2020
1074,2518 - Atendimento médico-pediátrico o período noturno
1075,2516 - Revoga Lei 2493 2021
1076,2511 - Estabelecimento de multa para quem promover ou ceder propriedade para realização de festas
1077,2513 - Instalação de equipamento eliminador de ar na tubulação do sistema de agua residencial ou comercial
1078,"2519 -Crédito Adicional Especial - Educação - 257.235,34"
1079,2515  obrigatoriedade das Concessionárias de Energia Elétrica a proceder a ligação de energia nos bairros e loteamentos que não tiverem energia do município de Avaré
1080,"2514 -Crédito Adicional Especial - Turismo - 88.236,81"
1081,2509 - Institui o Programa Municipal de Educação PMEA
1082,2512 - Denomina o campo municipal Benedito da Silva  - Bugrinho
1083,2510 - Alteração da Lei nº 114 2001 - herbicida
1084,"2508 - Crédito adicional especial - SME 66.023,03"
1085,2506 - veda  a nomeação pela administração Publica Direta e Indireta de pessoas condenadas
1086,262 - Alteração do Anexo I do Quadro de Pessoal Permanente - Enfermagem
1087,2507 - Obrigatoriedade de inserção do simbolo mundial da conscientizaçao dos Transtornos do Espectro Autista - TEA
1088,2503 - Denomina a Pista de Atletismo do Campo Municipal de Adão de Campos
1089,2502 - Prioridade de matricula e transferencia às crianças e adolescnetes sob guarda de mulheres vitimas de violencia
1090,2503 - Denomina a Pista de Atletismo do Campo Municipal de Adão de Campos
1091,2502 - Prioridade de matricula e transferencia às crianças e adolescnetes sob guarda de mulheres vitimas de violencia
1092,2504 - Obrigatoriedade de disponibilizar a entrega de medicamentos nos domicilios das pessoas que fazem uso contínuo
1093,2499 - Institui a Comissão Especial de Estudos denominada Frente Parlamentar em Defesa dos Direitos das Mulheres
1094,2500 - Altera redação do § 4º do art 15 da Lei Municipal 2286
1095,"2501 - Crédito Adicional Especial Saude e Educação 285.722,71"
1096,2498 - Dispõe sobre a reserva de vagas de empregos para mulheres vitimas de violencia domestica e familiar
1097,2497 - Estabelece que hospitais e maternidades do municipio oferaçam aos pais treinamentos para primeiros socorros
1098,2496 - Revoga a Lei 2481 2021
1099,2495 - Altera a redação do parágrafo terceiro do art 1º da Lei 2428
1100,2493 - Revogação do parágrafo 3º do art. 1º da Lei 2426 SANCIONADA PELA CAMARA
1101,2488- Altera a redação do art. 4º da lei 2331- 2019
1102,2494 - Altera Lei 2464 2021 SANCIONADA PELA CAMARA
1103,"2491 - Crédito Adicional Especial - FMS  - 133.838,10"
1104,"2490 - Crédito Adicional Especial - FMS  - 126.836,54"
1105,"2489 - Crédito Adicional Especial - FMS  - 106.831,06"
1106,"2492 - Crédito Adicional Especial - FMS  - 44.457,09"
1107,2487 - Dispoe sobre a proibição de produtos fumígenos e afins nas repartições públicas
1108,"2484 - Crédito Adicional Especial - FMS  - 38.504,60"
1109,261 - Altera a redaçõa do caput do art. 3º e Anexo I da Lei Complementar 259  REFIS
1110,"2482 - Crédito Adicional Especial - FMS  - 94.992,95"
1111,"2486 - Crédito Adicional Especial - FMS  - 501.056,45"
1112,"2485 - Crédito Adicional Especial - FMS  - 78.002,25"
1113,2483 - Lei Veto Sancionada Pela Camara - Projeto de Lei 23.2021
1114,2480 - Cria incentivos para a instalação e permanência de empresas no Municipio de Avaré
1115,260 - Cria e disciplina o Conselho Municipal do Plano Direto CMPD
1116,2477- Cria a Procuradoria da Mulher na Câmara Municipal de Avaré
1117,2481 - Adoção de medidas temporárias e emergenciais na prevenção e combate ao contágio de Covid 19
1118,2479- Cria a Parada Segura dispondo sobre critérios para embarque e desembarque para mulheres em horáio noturno no transporte coletivo
1119,2478- Institui o Programa de Cooperação e o Códiogo Sinal Vermelho
1120,2473- Determina prioridade na Vacinação contra Covid 19
1121,2476- Institui doação voluntária de alimentos não pereciveis na vacinação COVID 19
1122,2475- Altera o artigo 4º da Lei 1.338 2010 inclusão da Semana Municipal da Lingua Brasileira de Sinais
1123,2477- Institui o programa de Recuperação Fiscal - REFIS
1124,2474- Altera o artigo 3º da Lei 1.434 2020
1125,"2468- CRÉDITO ADICIONAL ESPECIAL  - Sec Educação - 4.347.268,36"
1126,"2471- CRÉDITO ADICIONAL ESPECIAL - FMS - 550.120,95"
1127,"2470- CRÉDITO ADICIONAL ESPECIAL - Sec  Obras - 149.569,20"
1128,"2469- CRÉDITO ADICIONAL SUPLEMENTAR  - FMS - 2.310.000,00"
1129,"2472- CRÉDITO ADICIONAL ESPECIAL - FMS - 32.641,12"
1130,2467- Altera a redação do inciso I do art. 53 da Lei 2007 16 - 60 horas
1131,2466- Obriga disponibilizar consulta online dos registros cadastrais de imóveis -Câmara
1132,2465- utilização de lacre inviolável na embalagen de alimentos entregues em domiciliio
1133,2464-Autorização para abertura do Comércio - Covid
1134,"2461- CRÉDITO ADICIONAL ESPECIAL F M Saúde - 709.672,23"
1135,"2457 - CRÉDITO ADICIONAL ESPECIAL F M Saúde - 35.140,07"
1136,"2460 - CRÉDITO ADICIONAL ESPECIAL F M Saúde - 57.243,89"
1137,"2456 - CRÉDITO ADICIONAL ESPECIAL Planejamento e Transp Viário - 101,43."
1138,"2463- CRÉDITO ADICIONAL ESPECIAL Secretaria Municipal de Obras - 651,18"
1139,"2459- CRÉDITO ADICIONAL ESPECIAL SEMADS - 122.022,64"
1140,"2455 - CRÉDITO ADICIONAL ESPECIAL F M Saúde - 150.000,00"
1141,"2462- CRÉDITO ADICIONAL ESPECIAL F M Saúde - 767.704,06"
1142,"2458 - CRÉDITO ADICIONAL ESPECIAL F M Saúde - 508.343,93"
1143,258 - Lei Complementar - Altera anexo III - Quadro de Pessoal - Cargos em Comissão
1144,2447 - Ampliação de perimetro urbano - Fazenda Lazzaretos
1145,257 - Lei Complementar - Altera anexo IV E - Tabela de Vencimentos - acrescido nivel 16
1146,2449 - Ampliação de perimetro urbano - Fazenda do Trevo Gleba A
1147,2448 - Ampliação de perimetro urbano - Fazenda do Trevo Gleba C
1148,"2451 - CRÉDITO ADICIONAL ESPECIAL Semads 2.706,11"
1149,"2454 - CRÉDITO ADICIONAL ESPECIAL FUMBOAR 858.030,22"
1150,"2450 - CRÉDITO ADICIONAL ESPECIAL Semads 2.028,17"
1151,"2453 - CRÉDITO ADICIONAL ESPECIAL Semads 73,81"
1152,"2452 - CRÉDITO ADICIONAL ESPECIAL Semads 4.511,11"
1153,"2446 - CRÉDITO ADICIONAL ESPECIAL R$ 452.238,04"
1154,"2441 - CRÉDITO ADICIONAL ESPECIAL R$ 54.668,69"
1155,"2445 - CRÉDITO ADICIONAL ESPECIAL R$ 351.084,61"
1156,"2440 - CRÉDITO ADICIONAL ESPECIAL R$ 26.291,57"
1157,"2444 - CRÉDITO ADICIONAL ESPECIAL R$ 279.213,95"
1158,"2443 - CRÉDITO ADICIONAL ESPECIAL R$ 209.899,67"
1159,"2442 - CRÉDITO ADICIONAL ESPECIAL R$ 94.148,52"
1160,2438- Cria S.O.S Idoso
1161,2437- criação e implantação do Projeto Arte para a Melhor Idade
1162,2436- Revoga Lei 2427 - Serviços Essenciais
1163,2439- Institui o Programa de Conscientização da Sindrome de Down
1164,2435 - contratação de serviços médicos e equipamentos para exames
1165,"2431 - CREDITO ADICIONAL SF_CONVENIO devolução 1.042,85"
1166,2434 - CRÉDITO -  SUPERAVIT FUMCAD 2021
1167,"2430 - CREDITO ADICIONAL ESPECIAL SF SAUDE_4.258.723,34"
1168,2433 - CREDITO ADICIONAL ESPECIAL_devolução CONVENIO transp. alunos_contrapartida município
1169,"2429 - CREDITO ADICIONAL ESPECIAL SF SAUDE_543.807,65"
1170,"2432 - CREDITO ADICIONAL ESPECIAL_devolução CONVENIO DADE_172.977,05"
1171,255 - Reestrutura o Regime Próprio de Previdência
1172,2428 - Autoriza Poder Legislativo celebrar Convênio
1173,256 - Utilização do Camping Municipal
1174,2427 - Serviços essenciais para a população de Avaré
1175,Lei 2426
1176,"2423 - CRÉDITO ADICIONAL - EDUCAÇÃO EXCESSO ARREC._8.983,28"
1177,"2424 - CREDITO ADICIONAL - EDUCAÇÃO SUPERAVIT FINANCEIRO_239.893,63"
1178,"2425 - CREDITO - SEMADS RECURSO COVID SEMADS_92.460,00"
1179,2422 - CREDITO ADICIONAL SUPLEMENTAR_SEMADS_CONSTRUÇÃO CASA ABRIGO
1180,2421 - LOA 2021
1181,2420 - Prorrogação PARCERIA PAVIMENTAÇÃO - Fazenda dos Milagros
1182,2419 - Ampliação de perimetro urbano - Auto Rio Novo Fazenda Santa Rita
1183,"2418 - Credito Especial Secretaria da Cultura R$ 631.725,51"
1184,254 - Redenomina Cargos Diretor e outros
1185,2416 - Autoriza receber imóveis em doação
1186,2417 - Regulamenta Processo Administrativo no Ambito Municipal - revoga lei 60-2001
1187,"2415 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_279.169,92"
1188,Lei 2414
1189,Anexo Lei 2414
1190,2413 - Delimita área da EMAPA
1191,2411 - Subsídios Vereadores 2021 a 2024
1192,2412 - Subsídios Prefeito e Secretários 2021 a 2024
1193,"2410 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_6.201.041,00"
1194,"2408 - Altera 2398 - credito adicional 467.336,55 - correção dotação"
1195,"2409 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_350.000,00"
1196,"2407 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_266.400,00 - 2ª PARCELA"
1197,2404 - Altera artigo 1 da lei 1390 - quiosque praça da paz
1198,"2405 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID 19_121.095,00 - 2ª PARCELA"
1199,"2401 - CRÉDITO ADICIONAL - SEMADS EXCESSO ARREC. COVID_230.553,06"
1200,"2402 - CRÉDITO ADICIONAL - SEMADS EXCESSO ARREC. COVID_200.160,00"
1201,"2403 - CRÉDITO ADICIONAL - SAÚDE EXCESSO ARREC. E.I_500.000,00"
1202,"2400 - CRÉDITO ADICIONAL - SAÚDE EXCESSO ARREC._350.000,00 AT. BÁSICA"
1203,Lei 2399 - envio de documentos - repasse federal covid
1204,"2398 - CREDITO ADICIONAL ESPECIAL SUPERAVIT FINANCEIRO LEILAO_467.336,55"
1205,Lei 2397 - Altera Lei 1937-2015 - linhas de pipa
1206,"2396 - Crédito Adicional SEMADS EXCESSO ARREC. COVID_266.400,00"
1207,253 - Altera denominação de Chefe de Seção para Chefe Planejamento e Gestão
1208,"2391 - CREDITO ADICIONAL ESPECIAL SF devolução conv. transporte_36.825,91"
1209,"2395 - CREDITO ADICIONAL ESPECIAL_R$ 66.765,44 devolução CONVENIO transp. alunos 2ª SEM. 2019"
1210,"2392 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_100.000,00"
1211,"2393 - CREDITO ADICIONAL ESPECIAL SUPERAVIT FINANCEIRO SAUDE_719.216,67"
1212,"2394 - CREDITO ADICIONAL ESPECIAL_R$ 194.513,61 devolução CONVENIO alim. escolar 2ª SEM. 2019"
1213,"2389 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_63.000,00"
1214,252 - Lei Complementar - Modifica Regime Próprio de Previdência - altera artigo da LC 938
1215,"2390 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_121.095,00"
1216,2387 - Inclui parágrafo único no art 14 da LC 2007 e Revoga parágrafo único do art 15
1217,"2388 - Crédito Adicional - CREDITO ADICIONAL ESPECIAL SF devolução_392.491,64"
1218,"2386 - Crédito Adicional - SAÚDE EXCESSO ARREC._200.000,00"
1219,"2384 - Crédito Adicional - SEMADS EXCESSO ARREC._26.220,00"
1220,"2385 - Crédito Adicional - SUPERAVIT FINANCEIRO SAUDE_52.491,18"
1221,"2383 - Crédito Adicional SAÚDE SUPERÁVIT FINANCEIRO_29.934,37_retificado"
1222,"2380 - Crédito Adicional - SAÚDE EXCESSO ARREC._400.000,00"
1223,"2377 - Crédito Adicional - SAÚDE SUPERÁVIT FINANCEIRO_200.324,67"
1224,"2381 - Crédito Adicional - SEMADS POR ANULAÇÃO_100.000,00"
1225,"2378 - Crédito Adicional - SAÚDE EXCESSO ARREC._50.000,00 MAC"
1226,"2382 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_10.500,00"
1227,"2379 - Crédito Adicional - SAÚDE EXCESSO ARREC._50.000,00 AT. BÁSICA"
1228,"2376 - Crédito Adicional - SAÚDE EXCESSO ARREC._500.000,00"
1229,2375 - Crédito Adicional Especial_devolução CONVENIO transp. alunos_contrapartida município
1230,2374 - Altera Art.1 da Lei 1015 - Postos de Gasolina
1231,251 - Lei Complementar - Cria Função Gratificada
1232,"2372 - Cédito Adicional - SAÚDE EXCESSO ARREC._150.000,00"
1233,"2373 - Crédito Adicional - SAÚDE  EXCESSO DE ARRECADAÇÃO_500.000,00"
1234,"2371 - Crédito Adicional Especial - SF SEC. PLAN. TRANSP_495.735,27"
1235,2370 - REVOGA-§-2-E-3-DA-LEI-1283.2009 - Adiantamento
1236,"2368 - Crédito Adicional - Decon_saude crédito adicional 190.000,00"
1237,"2369 - Crédito Adicional - SAÜDE COVID 1.730.734,94"
1238,"2366 - Crédito Adicional - SAÚDE SUPERÁVIT FINANCEIRO_113.407,63"
1239,"2367 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_16.016,61"
1240,"2364 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_180.126,00"
1241,"2365 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_360.252,00"
1242,2361 - CREDITO ADICIONAL SUPLEMENTAR FREA
1243,"2362 - CREDITO ADICIONAL SUPERAVIT FINANCEIRO QMSE_2.853.583,73"
1244,250 - Lei Complementar - Redenomina Cargos de  Assessor
1245,"2363 - Crédito Adicional Especial - SUPERAVIT FINANCEIRO SAUDE_512.790,72"
1246,"2360 - CREDITO ADICIONAL ESPECIAL_EXCESSO ARRECADAÇÃO_R$ 242.603,57"
1247,2359 - Revoga Lei 2004 - doação de área www produtos farmaceuticos
1248,"2354 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_100.000,00"
1249,"2357 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_756,53"
1250,"2353 - Institui Conselho  Municipal do Trabalho , Emprego e Renda"
1251,"2356 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_9.283,07"
1252,"2355 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_19.741,95"
1253,"2350 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_345.276,07"
1254,"2349 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_188.923,25"
1255,"2352 - Crédito Adicional - SUPERAVIT FINANCEIRO SAUDE_150.578,36"
1256,"2348 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_138.968,52 (1)"
1257,2351 - Crédito Adicional - SUPERAVIT FUMCAD 2020 - 1.286
1258,2347 - Crédito Adicional - SUPERAVIT FINANCEIRO - cessao onerosa - AVAREPREV
1259,2343 - Repasse de Recursos OSC - Entidades
1260,"2346 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_103.043,42"
1261,"2342 - Crédito Adicional Especial - SUPERAVIT FINANCEIRO SAUDE_797.497,65"
1262,"2345 - Crédito Adicional - FUMBOAR SUPERAVIT FINANCEIRO_803.261,57"
